Path,L1Path,L1Prescale(1e33),Steam L1path,Steam L1Prescale,WBM hltPrescale(1e33),Steam hltPrescale,,Data Rate (Hz),,,Steam Rate (Hz),,,Steam Rate hltPrescaled(Hz),,,Bias(data-steam)
HLT_ZeroBias_part3,L1_ZeroBias,987,, ,12,-1,523.40,+/-,0.25,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.05%
HLT_ZeroBias_part2,L1_ZeroBias,987,, ,12,-1,523.38,+/-,0.25,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.05%
HLT_ZeroBias_part0,L1_ZeroBias,987,, ,12,-1,523.38,+/-,0.25,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.05%
AlCa_RPCMuonNormalisation,L1_SingleMu14er OR L1_SingleMu5,50 | 20,, ,5,-1,455.81,+/-,0.24,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.05%
HLT_Physics_part3,,,, ,240,-1,168.33,+/-,0.14,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.09%
HLT_Physics_part2,,,, ,240,-1,168.32,+/-,0.14,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.09%
HLT_Physics_part0,,,, ,240,-1,168.29,+/-,0.14,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.09%
HLT_Physics_part1,,,, ,240,-1,168.28,+/-,0.14,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.09%
AlCa_LumiPixels_ZeroBias,L1_ZeroBias,987,, ,45,-1,144.29,+/-,0.13,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.09%
AlCa_Ele23_WPVeryLoose_Gsf,L1_SingleIsoEG22er,1,, ,1,-1,100.93,+/-,0.11,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.11%
HLT_EcalCalibration,,,, ,1,-1,99.50,+/-,0.11,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.11%
DST_HT450_PFReco_PFBTagCSVReco_PFScouting,L1_HTT125 OR L1_HTT150,1 | 1,, ,1,-1,58.89,+/-,0.09,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.14%
AlCa_LumiPixels_Random,,,, ,12,-1,48.07,+/-,0.08,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.16%
HLT_ZeroBias,L1_ZeroBias,987,L1_ZeroBias, 2500,240,200,26.18,+/-,0.06,6406.08,+/-,6.96,32.03,+/-,0.03,18.27%,+/-,0.20%
HLT_Physics,,,, ,4800,-1,8.41,+/-,0.03,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.38%
HLT_Ele12_CaloIdM_TrackIdM_PFJet30,L1_SingleEG10 OR L1_SingleEG15,1500 | 2,L1_SingleEG15 OR L1_SingleEG10, 2|1500,30,300,8.22,+/-,0.03,252.78,+/-,1.38,0.84,+/-,0.00,89.75%,+/-,0.39%
DST_CaloJet40_CaloScouting,L1_ZeroBias,987,, ,10,-1,7.44,+/-,0.03,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.41%
HLT_Ele12_CaloIdL_TrackIdL_IsoVL_PFJet30,L1_SingleEG10 OR L1_SingleEG15,1500 | 2,L1_SingleEG15 OR L1_SingleEG10, 2|1500,35,150,6.67,+/-,0.03,237.35,+/-,1.34,1.58,+/-,0.01,76.29%,+/-,0.43%
DST_CaloJet40_PFReco_PFBTagCSVReco_PFScouting,L1_ZeroBias,987,, ,10,-1,6.11,+/-,0.03,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.45%
HLT_Random,,,, ,120,-1,4.81,+/-,0.02,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.51%
HLT_HcalNZS,L1_SingleEG5 OR L1_SingleEG20,1 | 1,, ,1,-1,3.73,+/-,0.02,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.58%
HLT_IsoMu16_eta2p1_MET30_JetIdCleaned,L1_Mu14er_ETM30 OR L1_Mu10er_ETM30,1 | 1,, ,1,-1,2.84,+/-,0.02,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.66%
HLT_LooseIsoPFTau50_Trk30_eta2p1_MET80_JetIdCleaned,L1_ETM50 OR L1_ETM60 OR L1_ETM70,1 | 1 | 1,, ,1,-1,2.44,+/-,0.02,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.71%
DST_L1HTT125ORHTT150ORHTT175_CaloScouting,L1_HTT125 OR L1_HTT150,1 | 1,, ,1000,-1,2.42,+/-,0.02,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.71%
DST_L1HTT125ORHTT150ORHTT175_PFReco_PFBTagCSVReco_PFScouting,L1_HTT125 OR L1_HTT150,1 | 1,, ,1000,-1,2.37,+/-,0.02,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.72%
HLT_HcalPhiSym,L1_SingleEG5 OR L1_SingleEG20,1 | 1,, ,1,-1,2.14,+/-,0.02,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.76%
HLT_PFHT550_4Jet,L1_HTT175 OR L1_HTT150,1 | 1,, ,6,-1,1.92,+/-,0.02,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.80%
HLT_DiPFJet40_DEta3p5_MJJ600_PFMETNoMu80_JetIdCleaned,L1_ETM50,1,, ,1,-1,1.85,+/-,0.02,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.82%
HLT_Mu16_eta2p1_MET30_JetIdCleaned,L1_Mu14er_ETM30,1,, ,15,-1,1.69,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.86%
HLT_Ele33_CaloIdM_TrackIdM_PFJet30,L1_SingleEG30,1,L1_SingleEG30, 1,75,115,1.06,+/-,0.01,81.77,+/-,0.79,0.71,+/-,0.01,32.89%,+/-,1.16%
HLT_PFHT650_4Jet,L1_HTT175 OR L1_HTT150,1 | 1,, ,6,-1,0.99,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,1.12%
HLT_PFHT350_PFMET100_JetIdCleaned,L1_HTT125 OR L1_HTT100,1 | 1,, ,1,-1,0.88,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,1.19%
HLT_DiCentralPFJet55_PFMET110_JetIdCleaned,L1_ETM50 OR L1_ETM60 OR L1_ETM70,1 | 1 | 1,, ,1,-1,0.86,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,1.20%
HLT_MET200_JetIdCleaned,L1_ETM50 OR L1_ETM60 OR L1_ETM70,1 | 1 | 1,, ,1,-1,0.66,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,1.37%
HLT_Ele33_CaloIdL_TrackIdL_IsoVL_PFJet30,L1_SingleEG30,1,L1_SingleEG30, 1,190,75,0.54,+/-,0.01,104.64,+/-,0.89,1.40,+/-,0.01,61.34%,+/-,0.67%
HLT_IsoMu16_eta2p1_MET30_JetIdCleaned_LooseIsoPFTau50_Trk30_eta2p1,L1_Mu14er_ETM30 OR L1_Mu10er_ETM30,1 | 1,, ,1,-1,0.48,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,1.61%
HLT_Mu6_PFHT200_PFMET80_JetIdCleaned_BTagCSV0p72,L1_Mu6_HTT100,1,, ,1,-1,0.45,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,1.65%
HLT_Photon135_PFMET100_JetIdCleaned,L1_SingleEG40 OR L1_SingleJet200,1 | 1,, ,1,-1,0.34,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,1.89%
HLT_LooseIsoPFTau50_Trk30_eta2p1_MET120_JetIdCleaned,L1_ETM60 OR L1_ETM70,1 | 1,, ,1,-1,0.33,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,1.95%
HLT_Mu6_PFHT200_PFMET100_JetIdCleaned,L1_Mu6_HTT100,1,, ,1,-1,0.31,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,2.01%
HLT_Mu14er_PFMET100_JetIdCleaned,L1_Mu14er_ETM30 OR L1_Mu10er_ETM30,1 | 1,, ,1,-1,0.30,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,2.03%
HLT_PFMET120_JetIdCleaned_BTagCSV0p72,L1_ETM50 OR L1_ETM60 OR L1_ETM70,1 | 1 | 1,, ,1,-1,0.26,+/-,0.01,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,2.17%
HLT_PFMET120_JetIdCleaned_Mu5,L1_SingleMuOpen,262139,, ,1,-1,0.20,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,2.51%
HLT_PFMET300_JetIdCleaned,L1_ETM60 OR L1_ETM70,1 | 1,, ,1,-1,0.17,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,2.76%
HLT_Mu3er_PFHT140_PFMET125_JetIdCleaned,L1_Mu0er_ETM40 OR L1_Mu0er_ETM55,1 | 1,, ,1,-1,0.15,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,2.86%
HLT_DiPFJet40_DEta3p5_MJJ600_PFMETNoMu140_JetIdCleaned,L1_ETM60 OR L1_ETM70,1 | 1,, ,1,-1,0.07,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,4.09%
HLT_PFMET400_JetIdCleaned,L1_ETM60 OR L1_ETM70,1 | 1,, ,1,-1,0.06,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,4.42%
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_JetIdCleaned,L1_Mu6_HTT100,1,, ,1,-1,0.05,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,4.76%
HLT_HcalUTCA,,,, ,1,-1,0.04,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,5.79%
HLTriggerFirstPath (2013263),,,, ,1,-1,0.00,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,0.00%,+/-,0.00%
HLTriggerFinalPath (2013716),,,, ,1,-1,0.00,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,0.00%,+/-,0.00%
HLT_L1Tech_DT_TwinMux,,,, ,3000,-1,0.00,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,0.00%,+/-,0.00%
******************************
L1path(wbm),L1prescale(wbm),L1path(steam),L1prescale(steam)
******************************L1 path with same prescale
L1_ETM100,1,L1_ETM100,1
L1_SingleJet36,1500,L1_SingleJet36,1500
L1_Mu6_DoubleEG10,1,L1_Mu6_DoubleEG10,1
L1_HTT200,1,L1_HTT200,1
L1_Mu8_HTT50,1,L1_Mu8_HTT50,1
L1_SingleMuOpen,262139,L1_SingleMuOpen,262139
L1_SingleIsoEG22er,1,L1_SingleIsoEG22er,1
L1_DoubleIsoTau32er,1,L1_DoubleIsoTau32er,1
L1_HTT125,1,L1_HTT125,1
L1_DoubleMu0_Eta1p6_WdEta18,1,L1_DoubleMu0_Eta1p6_WdEta18,1
L1_ETM40,1000,L1_ETM40,1000
L1_DoubleIsoTau36er,1,L1_DoubleIsoTau36er,1
L1_SingleJet200,1,L1_SingleJet200,1
L1_DoubleJetC56_ETM60,1,L1_DoubleJetC56_ETM60,1
L1_SingleIsoEG18er,1,L1_SingleIsoEG18er,1
L1_SingleIsoEG20,1,L1_SingleIsoEG20,1
L1_DoubleEG6_HTT150,1,L1_DoubleEG6_HTT150,1
L1_EG25er_HTT100,1,L1_EG25er_HTT100,1
L1_Mu12_EG10,1,L1_Mu12_EG10,1
L1_TripleEG_14_10_8,1,L1_TripleEG_14_10_8,1
L1_SingleMu20,1,L1_SingleMu20,1
L1_SingleMu16,1,L1_SingleMu16,1
L1_SingleMu16er,1,L1_SingleMu16er,1
L1_SingleMu12,5,L1_SingleMu12,5
L1_ETM50,1,L1_ETM50,1
L1_SingleMuBeamHalo,1,L1_SingleMuBeamHalo,1
L1_SingleMu7,25,L1_SingleMu7,25
L1_SingleMu14er,50,L1_SingleMu14er,50
L1_DoubleMu_12_5,1,L1_DoubleMu_12_5,1
L1_DoubleEG_15_10,1,L1_DoubleEG_15_10,1
L1_Mu0er_ETM40,1,L1_Mu0er_ETM40,1
L1_QuadJetC36_TauJet52,2,L1_QuadJetC36_TauJet52,2
L1_HTT100,1,L1_HTT100,1
L1_SingleEG10,1500,L1_SingleEG10,1500
L1_SingleIsoEG25er,1,L1_SingleIsoEG25er,1
L1_DoubleJetC84,1,L1_DoubleJetC84,1
L1_SingleEG15,2,L1_SingleEG15,2
L1_Mu4_EG18,1,L1_Mu4_EG18,1
L1_SingleJetC32_NotBptxOR,1,L1_SingleJetC32_NotBptxOR,1
L1_SingleJet128,1,L1_SingleJet128,1
L1_ETM60,1,L1_ETM60,1
L1_QuadMu0,1,L1_QuadMu0,1
L1_Jet32_MuOpen_EG10_MuEGNotWdPhi3_JetMuWdPhi1,10,L1_Jet32_MuOpen_EG10_MuEGNotWdPhi3_JetMuWdPhi1,10
L1_DoubleEG_22_10,1,L1_DoubleEG_22_10,1
L1_Mu0er_ETM55,1,L1_Mu0er_ETM55,1
L1_Jet32_DoubleMu_Open_10_MuMuNotWdPhi23_JetMuWdPhi1,1,L1_Jet32_DoubleMu_Open_10_MuMuNotWdPhi23_JetMuWdPhi1,1
L1_Mu5_EG20,1,L1_Mu5_EG20,1
L1_SingleEG25,1,L1_SingleEG25,1
L1_SingleEG20,1,L1_SingleEG20,1
L1_HTT175,1,L1_HTT175,1
L1_DoubleIsoTau40er,1,L1_DoubleIsoTau40er,1
L1_ETM70,1,L1_ETM70,1
L1_SingleJet92,400,L1_SingleJet92,400
L1_Mu5_IsoEG18,1,L1_Mu5_IsoEG18,1
L1_Mu16er_TauJet20er,1,L1_Mu16er_TauJet20er,1
L1_QuadJetC40,1,L1_QuadJetC40,1
L1_DoubleJetC112,1,L1_DoubleJetC112,1
L1_Mu3_JetC52_WdEtaPhi2,1,L1_Mu3_JetC52_WdEtaPhi2,1
L1_Mu6_HTT100,1,L1_Mu6_HTT100,1
L1_SingleEG30,1,L1_SingleEG30,1
L1_Mu16er_IsoTau32er,1,L1_Mu16er_IsoTau32er,1
L1_SingleEG35,1,L1_SingleEG35,1
L1_SingleMu5,20,L1_SingleMu5,20
L1_SingleJet68,150,L1_SingleJet68,150
L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF,1
L1_DoubleIsoTau28er,1,L1_DoubleIsoTau28er,1
L1_SingleMu20er,1,L1_SingleMu20er,1
L1_DoubleMu6_EG6,1,L1_DoubleMu6_EG6,1
L1_DoubleJetC52,1000,L1_DoubleJetC52,1000
L1_Mu14er_ETM30,1,L1_Mu14er_ETM30,1
L1_SingleMuOpen_NotBptxOR,1,L1_SingleMuOpen_NotBptxOR,1
L1_HTT150,1,L1_HTT150,1
L1_HTT250,1,L1_HTT250,1
L1_Mu10er_ETM50,1,L1_Mu10er_ETM50,1
L1_DoubleMu7_EG7,1,L1_DoubleMu7_EG7,1
L1_TripleMu_5_5_3,1,L1_TripleMu_5_5_3,1
L1_HTT75,1,L1_HTT75,1
L1_Mu20_EG10,1,L1_Mu20_EG10,1
L1_SingleEG40,1,L1_SingleEG40,1
L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5,1
L1_Mu16er_IsoTau28er,1,L1_Mu16er_IsoTau28er,1
L1_TripleJet_84_68_48_VBF,1,L1_TripleJet_84_68_48_VBF,1
L1_Mu5_EG15,1,L1_Mu5_EG15,1
L1_DoubleMu0_Eta1p6_WdEta18_OS,1,L1_DoubleMu0_Eta1p6_WdEta18_OS,1
L1_QuadJetC60,1,L1_QuadJetC60,1
L1_Mu3_JetC16_WdEtaPhi2,25,L1_Mu3_JetC16_WdEtaPhi2,25
L1_SingleMu25,1,L1_SingleMu25,1
L1_DoubleMu_10_Open,100,L1_DoubleMu_10_Open,100
L1_DoubleMu_10_0_WdEta18,1,L1_DoubleMu_10_0_WdEta18,1
L1_SingleIsoEG30er,1,L1_SingleIsoEG30er,1
L1_DoubleMuOpen,1,L1_DoubleMuOpen,1
L1_DoubleTauJet40er,1,L1_DoubleTauJet40er,1
L1_Mu10er_ETM30,1,L1_Mu10er_ETM30,1
L1_SingleJet176,1,L1_SingleJet176,1
L1_SingleEG2_BptxAND,1,L1_SingleEG2_BptxAND,1
L1_DoubleMu0,30,L1_DoubleMu0,30
L1_DoubleJetC100,1,L1_DoubleJetC100,1
L1_ETM30,400,L1_ETM30,400
L1_SingleMu30,1,L1_SingleMu30,1
L1_TripleMu0,1,L1_TripleMu0,1
L1_IsoEG20er_TauJet20er_NotWdEta0,1,L1_IsoEG20er_TauJet20er_NotWdEta0,1
L1_SingleJet52,800,L1_SingleJet52,800
******************************L1 path with different prescale
L1_SingleJetC20_NotBptxOR,100,L1_SingleJetC20_NotBptxOR,10
L1_ETT40,1,L1_ETT40,262139
L1_Mu5_DoubleEG5,1,L1_Mu5_DoubleEG5,262139
L1_AlwaysTrue,23,L1_AlwaysTrue,1
L1_ETT60,1,L1_ETT60,262139
L1_ZeroBias,987,L1_ZeroBias,2500
L1_SingleIsoEG20er,1,L1_SingleIsoEG20er,2
L1_ETT15_BptxAND,1,L1_ETT15_BptxAND,262139
L1_SingleIsoEG25,1,L1_SingleIsoEG25,200
L1_SingleEG5,1,L1_SingleEG5,262139
******************************l1wbmonly
L1Tech_BRIL_bit28,-1,,
L1Tech_BRIL_bit29,-1,,
L1Tech_RPC_TTU_RBplus1_Cosmics.v0,-1,,
L1Tech_HCAL_HO_totalOR.v0,-1,,
L1Tech_BPTX_quiet.v0,-1,,
L1Tech_BPTX_minus.v0,-1,,
L1Tech_BRIL_bit42,-1,,
L1_AlwaysTrue103_HC,1,,
L1_AlwaysTrue27,1,,
L1 Algo Name,-1,,
L1_AlwaysTrue28_HC,1,,
L1Tech_BPTX_plus_AND_minus.v0,-1,,
L1Tech_HCAL_HF_MMP_or_MPP.v1,-1,,
L1Tech_TOTEM_0,-1,,
L1Tech_TOTEM_1,-1,,
L1Tech_TOTEM_2,-1,,
L1Tech_TOTEM_3,-1,,
L1Tech_RPC_TTU_pointing_Cosmics.v0,-1,,
L1Tech_CASTOR_HighJet.v0,-1,,
L1Tech_DT_GlobalOR.v0,-1,,
L1Tech_BPTX_minus_AND_not_plus.v0,-1,,
L1Tech_BRIL_bit43,-1,,
L1Tech_BRIL_bit40,-1,,
L1Tech_HCAL_HBHE_totalOR.v0,-1,,
L1Tech_CASTOR_Gap.v0,-1,,
L1Tech_RPC_TTU_barrel_Cosmics.v0,-1,,
L1Tech_CASTOR_MediumJet.v0,-1,,
L1Tech_BPTX_plus_OR_minus.v0,-1,,
L1Tech_BRIL_bit31,-1,,
L1Tech_CASTOR_HaloMuon.v0,-1,,
L1Tech_HCAL_HF_coincidence_PM.v2,-1,,
L1Tech_BPTX_plus_AND_minus_instance1.v0,-1,,
L1Tech_BPTX_plus.v0,-1,,
L1Tech_HCAL_HF_single_channel.v0,-1,,
L1Tech_BPTX_plus_AND_NOT_minus.v0,-1,,
L1Tech_RPC_TTU_RBplus2_Cosmics.v0,-1,,
L1 Tech Name,-1,,
L1Tech_BPTX_PreBPTX.v0,-1,,
L1Tech_BRIL_bit39,-1,,
L1Tech_BRIL_bit38,-1,,
L1Tech_BRIL_bit33,-1,,
L1Tech_BRIL_bit32,-1,,
L1Tech_BRIL_bit30,-1,,
L1Tech_BRIL_bit37,-1,,
L1Tech_BRIL_bit36,-1,,
L1Tech_BRIL_bit35,-1,,
L1Tech_BRIL_bit34,-1,,
L1Tech_BRIL_bit41,-1,,
L1_AlwaysTrue99,1,,
******************************l1steamonly
,,L1_SingleIsoEG28er,1
